pre_mirna_fk	tx_id	tx_biotype	in_intron	in_exon	is_outside	exon_id	gene_id
882	CCDS54247.1	protein_coding	10	0	0		CCDS54247.1
882	CCDS54248.1	protein_coding	9	10	0	CCDS54248.110	CCDS54248.1
882	CCDS54249.1	protein_coding	8	9	0	CCDS54249.19	CCDS54249.1
882	CCDS62634.1	protein_coding	9	10	0	CCDS62634.18	CCDS62634.1
882	NR_049828.1	misc_RNA	0	1	0	NR_049828.1.1	100847070
883	NR_039755.1	misc_RNA	0	1	0	NR_039755.1.1	100616163
884	NM_006483.1	protein_coding	5	0	0		9149
884	XM_005259398.1	protein_coding	5	0	0		9149
884	XM_005259399.1	protein_coding	5	0	0		9149
884	NM_004714.1	protein_coding	5	0	0		9149
884	NM_006484.1	protein_coding	5	0	0		9149
884	XM_005259395.1	protein_coding	5	0	0		9149
884	XM_005259397.1	protein_coding	5	0	0		9149
884	XM_005259396.1	protein_coding	5	0	0		9149
884	ENSESTT00000084762	protein_coding	2	0	0		ENSESTG00000033513
884	CCDS12544.1	protein_coding	4	0	0		CCDS12544.1
884	CCDS12543.1	protein_coding	4	0	0		CCDS12543.1
884	CCDS46075.1	protein_coding	4	0	0		CCDS46075.1
884	ENSESTT00000084751	protein_coding	5	0	0		ENSESTG00000033513
885	NM_001243028.1	protein_coding	1	0	0		208
885	NM_001243027.1	protein_coding	1	0	0		208
885	NM_001626.4	protein_coding	1	0	0		208
885	XM_005258649.1	protein_coding	1	0	0		208
885	XM_005258650.1	protein_coding	1	0	0		208
885	XM_005258648.1	protein_coding	1	0	0		208
885	ENSESTT00000074842	protein_coding	1	0	0		ENSESTG00000029650
885	ENSESTT00000074773	protein_coding	1	0	0		ENSESTG00000029650
885	ENSESTT00000074780	protein_coding	1	0	0		ENSESTG00000029650
885	ENSESTT00000074913	protein_coding	1	0	0		ENSESTG00000029650
885	ENSESTT00000074798	protein_coding	1	0	0		ENSESTG00000029650
885	ENSESTT00000074799	protein_coding	1	0	0		ENSESTG00000029650
885	ENSESTT00000074915	protein_coding	1	0	0		ENSESTG00000029650
885	ENSESTT00000074869	protein_coding	1	0	0		ENSESTG00000029650
885	ENSESTT00000074807	protein_coding	1	0	0		ENSESTG00000029650
885	ENSESTT00000074917	protein_coding	1	0	0		ENSESTG00000029650
885	ENSESTT00000074893	protein_coding	1	0	0		ENSESTG00000029650
885	ENSESTT00000074934	protein_coding	1	0	0		ENSESTG00000029650
885	ENSESTT00000074885	protein_coding	1	0	0		ENSESTG00000029650
885	NR_030371.1	misc_RNA	0	1	0	NR_030371.1.1	693226
886	XM_005258705.1	protein_coding	6	0	0		23646
886	XM_005258706.1	protein_coding	7	0	0		23646
886	NM_012268.2	protein_coding	6	0	0		23646
886	NM_001031696.2	protein_coding	6	0	0		23646
886	XM_005258710.1	protein_coding	5	0	0		23646
886	XM_005258707.1	protein_coding	6	0	0		23646
886	XM_005258708.1	protein_coding	5	0	0		23646
886	XM_005258704.1	protein_coding	6	0	0		23646
886	XM_005258709.1	protein_coding	5	0	0		23646
886	ENSESTT00000071040	protein_coding	5	0	0		ENSESTG00000028178
886	ENSESTT00000071045	protein_coding	5	0	0		ENSESTG00000028178
886	ENSESTT00000071054	protein_coding	5	0	0		ENSESTG00000028178
886	ENSESTT00000071127	protein_coding	5	0	0		ENSESTG00000028178
886	ENSESTT00000071138	protein_coding	5	0	0		ENSESTG00000028178
886	CCDS33027.1	protein_coding	4	0	0		CCDS33027.1
886	ENSESTT00000071176	protein_coding	2	0	0		ENSESTG00000028178
886	ENSESTT00000071179	protein_coding	2	0	0		ENSESTG00000028178
886	ENSESTT00000071188	protein_coding	2	0	0		ENSESTG00000028178
886	ENSESTT00000071192	protein_coding	2	0	0		ENSESTG00000028178
886	ENSESTT00000071198	protein_coding	2	0	0		ENSESTG00000028178
887	NM_001022.3	protein_coding	4	0	0		6223
887	ENSESTT00000056653	protein_coding	4	0	0		ENSESTG00000022404
887	XM_005259141.1	protein_coding	4	0	0		6223
887	CCDS12588.1	protein_coding	3	0	0		CCDS12588.1
888	ENSESTT00000054709	protein_coding	2	0	0		ENSESTG00000021767
888	ENSESTT00000054695	protein_coding	2	0	0		ENSESTG00000021767
888	NR_036208.1	misc_RNA	0	1	0	NR_036208.1.1	100422980
889	XM_005258614.1	protein_coding	15	0	0		1954
889	XM_005258612.1	protein_coding	15	0	0		1954
889	XM_005258613.1	protein_coding	15	0	0		1954
889	XM_005258611.1	protein_coding	15	0	0		1954
889	NM_001271938.1	protein_coding	15	0	0		1954
889	NM_001410.2	protein_coding	14	0	0		1954
889	CCDS62693.1	protein_coding	15	0	0		CCDS62693.1
889	CCDS12604.2	protein_coding	14	0	0		CCDS12604.2
890	NR_039756.1	misc_RNA	0	1	0	NR_039756.1.1	100616355
891	XM_005259129.1	protein_coding	10	0	0		602
891	ENSESTT00000057270	protein_coding	7	0	0		ENSESTG00000022656
891	ENSESTT00000057283	protein_coding	7	0	0		ENSESTG00000022656
891	NM_005178.4	protein_coding	7	0	0		602
891	CCDS12642.2	protein_coding	7	0	0		CCDS12642.2
891	ENSESTT00000057310	protein_coding	6	0	0		ENSESTG00000022656
893	NM_012155.2	protein_coding	1	0	0		24139
893	NM_001193269.1	protein_coding	4	0	0		24139
893	NR_034098.1	misc_RNA	1	0	0		24139
893	NM_001193268.1	protein_coding	4	0	0		24139
893	CCDS12670.1	protein_coding	1	0	0		CCDS12670.1
893	CCDS54280.1	protein_coding	4	0	0		CCDS54280.1
893	CCDS59399.1	protein_coding	4	0	0		CCDS59399.1
893	NR_029886.1	misc_RNA	0	1	0	NR_029886.1.1	442902
894	XM_005258733.1	protein_coding	6	0	0		2696
894	NM_000164.2	protein_coding	7	0	0		2696
894	CCDS12671.1	protein_coding	6	0	0		CCDS12671.1
894	ENSESTT00000056075	protein_coding	6	0	0		ENSESTG00000022237
894	NR_030372.1	misc_RNA	0	1	0	NR_030372.1.1	693227
895	NR_037512.1	misc_RNA	0	1	0	NR_037512.1.1	100500845
896	ENSESTT00000044911	protein_coding	1	0	0		ENSESTG00000017798
896	NR_030412.1	misc_RNA	0	1	0	NR_030412.1.1	768217
897	XM_005258716.1	protein_coding	2	0	0		25865
897	NM_001079882.1	protein_coding	2	0	0		25865
897	NM_001079880.1	protein_coding	4	0	0		25865
897	NM_016457.4	protein_coding	3	0	0		25865
897	NM_001079881.1	protein_coding	4	0	0		25865
897	XM_005258715.1	protein_coding	4	0	0		25865
897	ENSESTT00000047483	protein_coding	4	0	0		ENSESTG00000018750
897	ENSESTT00000047505	protein_coding	3	0	0		ENSESTG00000018750
897	ENSESTT00000047548	protein_coding	1	0	0		ENSESTG00000018750
897	ENSESTT00000047560	protein_coding	2	0	0		ENSESTG00000018750
897	CCDS59401.1	protein_coding	1	0	0		CCDS59401.1
897	CCDS12689.1	protein_coding	3	0	0		CCDS12689.1
897	ENSESTT00000047574	protein_coding	2	0	0		ENSESTG00000018750
897	NR_036157.1	misc_RNA	0	1	0	NR_036157.1.1	100422913
898	NR_036158.1	misc_RNA	0	1	0	NR_036158.1.1	100422899
899	NM_014417.4	protein_coding	2	0	0		27113
899	NM_001127241.2	protein_coding	1	0	0		27113
899	XM_005258740.1	protein_coding	2	0	0		27113
899	XM_005258741.1	protein_coding	1	0	0		27113
899	NM_001127240.2	protein_coding	2	0	0		27113
899	NM_001127242.2	protein_coding	1	0	0		27113
899	CCDS46128.1	protein_coding	1	0	0		CCDS46128.1
899	CCDS46129.1	protein_coding	2	0	0		CCDS46129.1
899	CCDS12697.1	protein_coding	1	0	0		CCDS12697.1
899	CCDS46130.1	protein_coding	1	0	0		CCDS46130.1
899	NR_036159.1	misc_RNA	0	1	0	NR_036159.1.1	100422832
900	XM_005258426.1	protein_coding	7	0	0		10856
900	XM_005258428.1	protein_coding	7	0	0		10856
900	ENSESTT00000009302	protein_coding	7	0	0		ENSESTG00000003675
900	ENSESTT00000009307	protein_coding	7	0	0		ENSESTG00000003675
900	ENSESTT00000009313	protein_coding	8	0	0		ENSESTG00000003675
900	XM_005258427.1	protein_coding	7	0	0		10856
900	NM_006666.1	protein_coding	7	0	0		10856
900	CCDS42588.1	protein_coding	7	0	0		CCDS42588.1
900	ENSESTT00000009318	protein_coding	4	0	0		ENSESTG00000003675
900	ENSESTT00000009326	protein_coding	4	0	0		ENSESTG00000003675
901	XM_005258820.1	protein_coding	8	0	0		28968
901	XM_005258819.1	protein_coding	7	0	0		28968
901	NM_014037.2	protein_coding	7	0	0		28968
901	CCDS42590.1	protein_coding	6	0	0		CCDS42590.1
901	ENSESTT00000013570	protein_coding	1	0	0		ENSESTG00000005337
901	ENSESTT00000013577	protein_coding	1	0	0		ENSESTG00000005337
901	NR_036209.1	misc_RNA	0	1	0	NR_036209.1.1	100422979
902	NR_029703.1	misc_RNA	0	1	0	NR_029703.1.1	406942
903	ENSESTT00000012797	protein_coding	3	0	0		ENSESTG00000005019
903	NM_001536.5	protein_coding	4	0	0		3276
903	NR_033397.4	misc_RNA	5	0	0		3276
903	NM_198318.4	protein_coding	3	0	0		3276
903	NM_001207042.2	protein_coding	3	0	0		3276
903	XM_005258843.1	protein_coding	3	0	0		3276
903	ENSESTT00000012814	protein_coding	3	0	0		ENSESTG00000005019
903	XM_005258841.1	protein_coding	5	0	0		3276
903	XM_005258842.1	protein_coding	5	0	0		3276
903	XM_005258844.1	protein_coding	5	0	0		3276
903	CCDS46145.1	protein_coding	4	0	0		CCDS46145.1
903	CCDS42592.1	protein_coding	3	0	0		CCDS42592.1
903	NR_049811.1	misc_RNA	0	1	1	NR_049811.1.1	100847074
904	NM_014203.2	protein_coding	4	0	0		160
904	NM_130787.2	protein_coding	4	0	0		160
904	XM_005258573.1	protein_coding	4	0	0		160
904	XM_005258574.1	protein_coding	4	0	0		160
904	ENSESTT00000030547	protein_coding	4	0	0		ENSESTG00000012187
904	ENSESTT00000030548	protein_coding	4	0	0		ENSESTG00000012187
904	ENSESTT00000030553	protein_coding	4	0	0		ENSESTG00000012187
904	ENSESTT00000030555	protein_coding	4	0	0		ENSESTG00000012187
904	CCDS46148.1	protein_coding	4	0	0		CCDS46148.1
904	CCDS46149.1	protein_coding	4	0	0		CCDS46149.1
905	XM_005259284.1	protein_coding	6	6	0	XM_005259284.1.6	81857
905	XM_005259285.1	protein_coding	5	5	0	XM_005259284.1.6	81857
905	NM_030973.3	protein_coding	11	11	0	XM_005259284.1.6	81857
905	ENSESTT00000030618	protein_coding	11	11	0	ENSESTE00000102377	ENSESTG00000012215
905	ENSESTT00000030625	protein_coding	6	0	0		ENSESTG00000012215
905	ENSESTT00000030626	protein_coding	11	11	0	ENSESTE00000102377	ENSESTG00000012215
905	CCDS33075.1	protein_coding	11	11	0	CCDS33075.111	CCDS33075.1
906	XM_005258998.1	protein_coding	2	0	0		53635
906	XM_005259001.1	protein_coding	2	0	0		53635
906	XM_005259002.1	protein_coding	2	0	0		53635
906	XM_005259000.1	protein_coding	2	0	0		53635
906	XM_005258999.1	protein_coding	2	0	0		53635
906	NM_017432.3	protein_coding	2	0	0		53635
906	ENSESTT00000030711	protein_coding	2	0	0		ENSESTG00000012244
906	CCDS12782.1	protein_coding	2	0	0		CCDS12782.1
906	XM_005259003.1	protein_coding	2	0	0		53635
906	ENSESTT00000030715	protein_coding	2	0	0		ENSESTG00000012244
906	NR_039904.2	misc_RNA	0	1	0	NR_039904.2.1	100616313
907	NM_001168222.1	protein_coding	14	0	0		79735
907	NM_024682.2	protein_coding	15	0	0		79735
907	ENSESTT00000030890	protein_coding	16	0	0		ENSESTG00000012289
907	ENSESTT00000030912	protein_coding	15	0	0		ENSESTG00000012289
907	ENSESTT00000030948	protein_coding	16	0	0		ENSESTG00000012289
907	ENSESTT00000030957	protein_coding	15	0	0		ENSESTG00000012289
907	CCDS12785.1	protein_coding	15	0	0		CCDS12785.1
907	CCDS54294.1	protein_coding	14	0	0		CCDS54294.1
907	ENSESTT00000030969	protein_coding	15	0	0		ENSESTG00000012289
907	ENSESTT00000030973	protein_coding	14	0	0		ENSESTG00000012289
907	ENSESTT00000030977	protein_coding	11	0	0		ENSESTG00000012289
907	ENSESTT00000030981	protein_coding	10	0	0		ENSESTG00000012289
907	NR_039905.2	misc_RNA	0	1	0	NR_039905.2.1	100616314
908	NM_012068.5	protein_coding	0	4	0	NM_001193646.1.3	22809
908	NM_001193646.1	protein_coding	0	3	0	NM_001193646.1.3	22809
908	XM_005258658.1	protein_coding	0	3	0	XM_005258658.1.3	22809
908	CCDS12789.1	protein_coding	0	2	1	CCDS12789.12	CCDS12789.1
908	NR_039906.1	misc_RNA	0	1	0	NR_039906.1.1	100616483
910	NR_029843.1	misc_RNA	0	1	0	NR_029843.1.1	407056
911	NR_029482.1	misc_RNA	0	1	0	NR_029482.1.1	406887
912	NR_029693.1	misc_RNA	0	1	0	NR_029693.1.1	406910
913	NR_033500.1	misc_RNA	11	0	0		5518
913	NM_014225.5	protein_coding	12	0	0		5518
913	CCDS12849.1	protein_coding	12	0	0		CCDS12849.1
914	NM_001010851.2	protein_coding	1	0	0		90321
914	CCDS46163.1	protein_coding	1	0	0		CCDS46163.1
914	XM_005259376.1	protein_coding	2	0	0		90321
914	NR_030373.1	misc_RNA	0	1	0	NR_030373.1.1	693228
915	NR_030180.1	misc_RNA	0	1	0	NR_030180.1.1	574458
916	NR_030181.1	misc_RNA	0	1	0	NR_030181.1.1	574459
917	NR_031568.1	misc_RNA	0	1	0	NR_031568.1.1	100302255
918	NR_030182.1	misc_RNA	0	1	0	NR_030182.1.1	574460
919	NR_030183.1	misc_RNA	0	1	0	NR_030183.1.1	574461
920	NR_030184.1	misc_RNA	0	1	0	NR_030184.1.1	574462
921	NR_030185.1	misc_RNA	0	1	0	NR_030185.1.1	574463
922	NR_030186.1	misc_RNA	0	1	0	NR_030186.1.1	574464
923	NR_030187.1	misc_RNA	0	1	0	NR_030187.1.1	574465
924	NR_030188.1	misc_RNA	0	1	0	NR_030188.1.1	574466
925	NR_031573.1	misc_RNA	0	1	0	NR_031573.1.1	100302265
926	NR_030189.1	misc_RNA	0	1	0	NR_030189.1.1	574467
927	NR_030190.1	misc_RNA	0	1	0	NR_030190.1.1	574468
928	NR_030191.1	misc_RNA	0	1	0	NR_030191.1.1	574469
929	NR_030192.1	misc_RNA	0	1	0	NR_030192.1.1	574470
930	NR_030193.1	misc_RNA	0	1	0	NR_030193.1.1	574471
931	NR_030194.1	misc_RNA	0	1	0	NR_030194.1.1	574472
932	NR_030195.1	misc_RNA	0	1	0	NR_030195.1.1	574473
933	NR_030196.1	misc_RNA	0	1	0	NR_030196.1.1	574474
934	NR_030197.1	misc_RNA	0	1	0	NR_030197.1.1	574475
935	NR_030198.1	misc_RNA	0	1	0	NR_030198.1.1	574476
936	NR_030199.1	misc_RNA	0	1	0	NR_030199.1.1	574477
937	NR_030200.1	misc_RNA	0	1	0	NR_030200.1.1	574478
938	NR_030201.1	misc_RNA	0	1	0	NR_030201.1.1	574479
939	NR_030202.1	misc_RNA	0	1	0	NR_030202.1.1	574480
940	NR_030203.1	misc_RNA	0	1	0	NR_030203.1.1	574481
941	NR_030204.1	misc_RNA	0	1	0	NR_030204.1.1	574482
942	NR_030205.1	misc_RNA	0	1	0	NR_030205.1.1	574483
943	NR_030206.1	misc_RNA	0	1	0	NR_030206.1.1	574484
944	NR_030207.1	misc_RNA	0	1	0	NR_030207.1.1	574485
945	NR_030208.1	misc_RNA	0	1	0	NR_030208.1.1	574486
946	NR_030209.1	misc_RNA	0	1	0	NR_030209.1.1	574487
947	NR_030210.1	misc_RNA	0	1	0	NR_030210.1.1	574488
948	NR_030211.1	misc_RNA	0	1	0	NR_030211.1.1	574489
949	NR_030212.1	misc_RNA	0	1	0	NR_030212.1.1	574490
950	NR_030213.1	misc_RNA	0	1	0	NR_030213.1.1	574491
951	NR_030214.1	misc_RNA	0	1	0	NR_030214.1.1	574492
952	NR_030215.1	misc_RNA	0	1	0	NR_030215.1.1	574493
953	NR_030216.1	misc_RNA	0	1	0	NR_030216.1.1	574494
954	NR_030217.1	misc_RNA	0	1	0	NR_030217.1.1	574495
955	NR_030218.1	misc_RNA	0	1	0	NR_030218.1.1	574496
956	NR_030219.1	misc_RNA	0	1	0	NR_030219.1.1	574497
957	NR_030220.1	misc_RNA	0	1	0	NR_030220.1.1	574498
958	NR_031696.1	misc_RNA	0	1	0	NR_031696.1.1	100302205
959	NR_030221.1	misc_RNA	0	1	0	NR_030221.1.1	574499
960	NR_030222.1	misc_RNA	0	1	0	NR_030222.1.1	574500
961	NR_029864.1	misc_RNA	0	1	0	NR_029864.1.1	442916
962	NR_039909.1	misc_RNA	0	1	0	NR_039909.1.1	100616185
963	NR_029865.1	misc_RNA	0	1	0	NR_029865.1.1	442917
964	NR_029866.1	misc_RNA	0	1	0	NR_029866.1.1	442918
965	NM_031895.5	protein_coding	0	4	0	NM_031895.5.4	59283
965	CCDS33104.1	protein_coding	0	4	0	CCDS33104.14	CCDS33104.1
965	NR_030632.1	misc_RNA	0	1	0	NR_030632.1.1	100126325
966	NR_039907.1	misc_RNA	0	1	0	NR_039907.1.1	100616171
967	ENSESTT00000088333	protein_coding	1	0	0		ENSESTG00000034953
969	XM_005258669.1	protein_coding	21	0	0		22870
969	XM_005258670.1	protein_coding	21	0	0		22870
969	NM_014931.3	protein_coding	21	0	0		22870
969	ENSESTT00000022829	protein_coding	1	0	0		ENSESTG00000009095
969	CCDS46186.1	protein_coding	20	0	0		CCDS46186.1
969	ENSESTT00000022859	protein_coding	4	0	0		ENSESTG00000009095
969	ENSESTT00000022963	protein_coding	21	0	0		ENSESTG00000009095
970	XM_005258669.1	protein_coding	12	0	0		22870
970	XM_005258670.1	protein_coding	12	0	0		22870
970	NM_014931.3	protein_coding	12	0	0		22870
970	ENSESTT00000022829	protein_coding	1	0	0		ENSESTG00000009095
970	CCDS46186.1	protein_coding	11	0	0		CCDS46186.1
970	ENSESTT00000022859	protein_coding	1	0	0		ENSESTG00000009095
970	ENSESTT00000022963	protein_coding	12	0	0		ENSESTG00000009095
971	XM_005258669.1	protein_coding	4	0	0		22870
971	XM_005258670.1	protein_coding	4	0	0		22870
971	NM_014931.3	protein_coding	4	0	0		22870
971	ENSESTT00000022829	protein_coding	1	0	0		ENSESTG00000009095
971	CCDS46186.1	protein_coding	3	0	0		CCDS46186.1
971	ENSESTT00000022859	protein_coding	1	0	0		ENSESTG00000009095
971	ENSESTT00000022963	protein_coding	4	0	0		ENSESTG00000009095
972	NM_000991.4	protein_coding	4	0	0		6158
972	NM_001136135.1	protein_coding	4	0	0		6158
972	NM_001136134.1	protein_coding	0	4	0	NM_001136134.1.4	6158
972	XM_005259133.1	protein_coding	4	0	0		6158
972	XM_005259132.1	protein_coding	4	0	0		6158
972	CCDS12924.1	protein_coding	3	0	0		CCDS12924.1
972	CCDS46189.1	protein_coding	3	0	0		CCDS46189.1
972	CCDS46190.1	protein_coding	0	3	1	CCDS46190.13	CCDS46190.1
973	NM_181846.2	protein_coding	1	0	0		342945
973	ENSESTT00000090248	protein_coding	1	0	0		ENSESTG00000035719
973	ENSESTT00000090249	protein_coding	1	0	0		ENSESTG00000035719
973	XM_005258865.1	protein_coding	1	0	0		342945
973	XM_005258866.1	protein_coding	1	0	0		342945
974	NR_039910.1	misc_RNA	0	1	0	NR_039910.1.1	100616168
975	ENSESTT00000090276	protein_coding	16	0	0		ENSESTG00000035727
975	XM_005258406.1	protein_coding	14	0	0		10155
975	NM_005762.2	protein_coding	16	0	0		10155
975	ENSESTT00000090277	protein_coding	16	0	0		ENSESTG00000035727
975	CCDS12985.1	protein_coding	16	0	0		CCDS12985.1
975	ENSESTT00000090278	protein_coding	15	0	0		ENSESTG00000035727
976	NR_026832.1	misc_RNA	0	2	0	NR_026832.1.2	150622
978	NR_036222.1	misc_RNA	0	1	0	NR_036222.1.1	100422929
979	NR_039627.1	misc_RNA	0	1	0	NR_039627.1.1	100616469
980	NM_001261428.1	protein_coding	3	0	0		23175
980	ENSESTT00000036830	protein_coding	3	0	0		ENSESTG00000014693
980	ENSESTT00000036835	protein_coding	3	0	0		ENSESTG00000014693
980	ENSESTT00000036847	protein_coding	3	0	0		ENSESTG00000014693
980	ENSESTT00000036855	protein_coding	3	0	0		ENSESTG00000014693
980	ENSESTT00000036867	protein_coding	2	0	0		ENSESTG00000014693
980	ENSESTT00000036869	protein_coding	2	0	0		ENSESTG00000014693
980	ENSESTT00000036874	protein_coding	2	0	0		ENSESTG00000014693
980	ENSESTT00000036879	protein_coding	2	0	0		ENSESTG00000014693
980	CCDS58699.1	protein_coding	3	0	0		CCDS58699.1
980	NM_001261429.1	protein_coding	3	0	0		23175
980	NM_001261427.1	protein_coding	3	0	0		23175
980	CCDS58701.1	protein_coding	2	0	0		CCDS58701.1
980	CCDS58700.1	protein_coding	2	0	0		CCDS58700.1
980	NM_145693.2	protein_coding	2	0	0		23175
980	ENSESTT00000036912	protein_coding	2	0	0		ENSESTG00000014693
980	ENSESTT00000036917	protein_coding	2	0	0		ENSESTG00000014693
980	ENSESTT00000036921	protein_coding	2	0	0		ENSESTG00000014693
980	ENSESTT00000036925	protein_coding	2	0	0		ENSESTG00000014693
980	CCDS1682.1	protein_coding	1	0	0		CCDS1682.1
980	NR_036071.1	misc_RNA	0	1	0	NR_036071.1.1	100422862
981	NR_036226.1	misc_RNA	0	1	0	NR_036226.1.1	100422996
982	ENSESTT00000037025	protein_coding	3	0	0		ENSESTG00000014787
982	NR_037452.1	misc_RNA	0	1	0	NR_037452.1.1	100500884
983	NR_027303.1	misc_RNA	2	0	0		28951
983	NM_021643.3	protein_coding	2	0	0		28951
983	CCDS1683.1	protein_coding	2	0	0		CCDS1683.1
983	ENSESTT00000037115	protein_coding	1	0	0		ENSESTG00000014821
983	NR_036072.1	misc_RNA	0	1	0	NR_036072.1.1	100422986
984	NR_039914.1	misc_RNA	0	1	0	NR_039914.1.1	100616307
985	NM_022552.4	protein_coding	1	0	0		1788
985	NM_175629.2	protein_coding	1	0	0		1788
985	ENSESTT00000007154	protein_coding	1	0	0		ENSESTG00000002875
985	ENSESTT00000007161	protein_coding	1	0	0		ENSESTG00000002875
985	NM_175630.1	protein_coding	1	0	0		1788
985	ENSESTT00000007160	protein_coding	1	0	0		ENSESTG00000002875
985	NR_031570.1	misc_RNA	0	1	0	NR_031570.1.1	100302246
986	NM_199191.2	protein_coding	4	0	0		9577
986	NM_004899.4	protein_coding	4	0	0		9577
986	NM_001261840.1	protein_coding	4	0	0		9577
986	NM_199193.2	protein_coding	5	0	0		9577
986	NM_199192.2	protein_coding	4	0	0		9577
986	NM_199194.2	protein_coding	5	0	0		9577
986	XM_005264651.1	protein_coding	4	0	0		9577
986	ENSESTT00000035386	protein_coding	4	0	0		ENSESTG00000014142
986	ENSESTT00000035388	protein_coding	5	0	0		ENSESTG00000014142
986	CCDS1765.1	protein_coding	3	0	0		CCDS1765.1
986	CCDS1764.1	protein_coding	3	0	0		CCDS1764.1
986	CCDS1763.1	protein_coding	3	0	0		CCDS1763.1
986	XM_005264652.1	protein_coding	2	0	0		9577
986	NR_036230.1	misc_RNA	0	1	0	NR_036230.1.1	100422965
987	XM_005264452.1	protein_coding	61	0	0		57448
987	XM_005264455.1	protein_coding	60	0	0		57448
987	XM_005264450.1	protein_coding	61	0	0		57448
987	XM_005264449.1	protein_coding	61	0	0		57448
987	XM_005264453.1	protein_coding	61	0	0		57448
987	XM_005264451.1	protein_coding	61	0	0		57448
987	XM_005264454.1	protein_coding	61	0	0		57448
987	NM_016252.3	protein_coding	61	0	0		57448
987	CCDS33175.2	protein_coding	61	0	0		CCDS33175.2
987	ENSESTT00000041761	protein_coding	10	0	0		ENSESTG00000016493
987	NR_030285.1	misc_RNA	0	1	0	NR_030285.1.1	693143
988	NM_001193509.1	protein_coding	3	0	0		55622
988	NM_017735.4	protein_coding	3	0	0		55622
988	XM_005264416.1	protein_coding	3	0	0		55622
988	ENSESTT00000042463	protein_coding	3	0	0		ENSESTG00000016872
988	ENSESTT00000042477	protein_coding	1	0	0		ENSESTG00000016872
988	CCDS33176.1	protein_coding	3	0	0		CCDS33176.1
988	NR_039922.1	misc_RNA	0	1	0	NR_039922.1.1	100616219
989	NR_039628.1	misc_RNA	0	1	0	NR_039628.1.1	100616136
990	NR_039629.1	misc_RNA	0	1	0	NR_039629.1.1	100616475
991	NM_002354.2	protein_coding	5	0	0		4072
991	CCDS1833.1	protein_coding	5	0	0		CCDS1833.1
991	ENSESTT00000072993	protein_coding	2	0	0		ENSESTG00000028980
991	NR_030286.1	misc_RNA	0	1	0	NR_030286.1.1	693144
993	NR_039630.1	misc_RNA	0	1	0	NR_039630.1.1	100616431
994	NM_001164165.1	protein_coding	1	0	0		100302652
994	CCDS54361.1	protein_coding	1	0	0		CCDS54361.1
994	NR_037453.1	misc_RNA	0	1	0	NR_037453.1.1	100500850
995	NR_029630.1	misc_RNA	0	1	0	NR_029630.1.1	406999
996	NR_029629.1	misc_RNA	0	1	0	NR_029629.1.1	406998
997	NR_030623.1	misc_RNA	0	1	0	NR_030623.1.1	100126319
998	ENSESTT00000075895	protein_coding	1	0	0		ENSESTG00000030165
998	NR_039631.1	misc_RNA	0	1	0	NR_039631.1.1	100616473
999	ENSESTT00000048891	protein_coding	1	0	0		ENSESTG00000019461
999	NM_006577.5	protein_coding	1	0	0		10678
999	NR_049824.1	misc_RNA	0	1	0	NR_049824.1.1	100847087
1001	NR_039632.1	misc_RNA	0	1	0	NR_039632.1.1	100616265
1002	NM_017657.4	protein_coding	1	0	0		54812
1002	NM_203437.3	protein_coding	1	0	0		54812
1002	NM_001002243.2	protein_coding	1	0	0		54812
1002	XM_005264380.1	protein_coding	1	0	0		54812
1002	ENSESTT00000008654	protein_coding	1	0	0		ENSESTG00000003467
1002	NR_039633.1	misc_RNA	0	1	0	NR_039633.1.1	100616419
